2026-05-19|11:58:01|www.rfi.fr|420
2026-05-19|11:58:01|www.bbc.com|28
2026-05-19|11:58:01|www.amazon.com|306
2026-05-19|11:58:01|www.microsoft.com|284
2026-05-19|11:58:01|www.cloudflare.com|9
2026-05-19|11:58:01|www.github.com|257
2026-05-19|11:59:01|www.google.com|102
2026-05-19|11:59:01|www.youtube.com|235
2026-05-19|11:59:01|www.facebook.com|352
2026-05-19|11:59:01|www.wikipedia.org|588
2026-05-19|11:59:01|www.rfi.fr|36
2026-05-19|11:59:01|www.bbc.com|394
2026-05-19|11:59:01|www.amazon.com|38
2026-05-19|11:59:01|www.microsoft.com|454
2026-05-19|11:59:01|www.cloudflare.com|456
2026-05-19|11:59:01|www.github.com|646
2026-05-19|12:00:01|www.google.com|120
2026-05-19|12:00:01|www.youtube.com|140
2026-05-19|12:00:01|www.facebook.com|27
2026-05-19|12:00:01|www.wikipedia.org|541
2026-05-19|12:00:01|www.rfi.fr|516
2026-05-19|12:00:01|www.bbc.com|35
2026-05-19|12:00:01|www.amazon.com|532
2026-05-19|12:00:01|www.microsoft.com|545
2026-05-19|12:00:01|www.cloudflare.com|204
2026-05-19|12:00:01|www.github.com|124
2026-05-19|12:01:01|www.google.com|113
2026-05-19|12:01:01|www.youtube.com|89
2026-05-19|12:01:01|www.facebook.com|45
2026-05-19|12:01:01|www.wikipedia.org|179
2026-05-19|12:01:01|www.rfi.fr|39
2026-05-19|12:01:01|www.bbc.com|35
2026-05-19|12:01:01|www.amazon.com|53
2026-05-19|12:01:01|www.microsoft.com|27
2026-05-19|12:01:01|www.cloudflare.com|9
2026-05-19|12:01:01|www.github.com|-1
2026-05-19|12:02:01|www.google.com|85
2026-05-19|12:02:01|www.youtube.com|-1
2026-05-19|12:02:01|www.facebook.com|492
2026-05-19|12:02:01|www.wikipedia.org|122
2026-05-19|12:02:01|www.rfi.fr|553
2026-05-19|12:02:01|www.bbc.com|27
2026-05-19|12:02:01|www.amazon.com|446
2026-05-19|12:02:01|www.microsoft.com|45
2026-05-19|12:02:01|www.cloudflare.com|-1
2026-05-19|12:02:01|www.github.com|424
2026-05-19|12:03:01|www.google.com|90
2026-05-19|12:03:01|www.youtube.com|94
2026-05-19|12:03:01|www.facebook.com|35
2026-05-19|12:03:01|www.wikipedia.org|111
2026-05-19|12:03:01|www.rfi.fr|28
2026-05-19|12:03:01|www.bbc.com|32
2026-05-19|12:03:01|www.amazon.com|35
2026-05-19|12:03:01|www.microsoft.com|58
2026-05-19|12:03:01|www.cloudflare.com|12
2026-05-19|12:03:01|www.github.com|124
2026-05-19|12:04:01|www.google.com|82
2026-05-19|12:04:01|www.youtube.com|427
2026-05-19|12:04:01|www.facebook.com|24
2026-05-19|12:04:01|www.wikipedia.org|109
2026-05-19|12:04:01|www.rfi.fr|26
2026-05-19|12:04:01|www.bbc.com|179
2026-05-19|12:04:01|www.amazon.com|27
2026-05-19|12:04:01|www.microsoft.com|284
2026-05-19|12:04:01|www.cloudflare.com|-1
2026-05-19|12:04:01|www.github.com|337
2026-05-19|12:05:01|www.google.com|126
2026-05-19|12:05:01|www.youtube.com|-1
2026-05-19|12:05:01|www.facebook.com|24
2026-05-19|12:05:01|www.wikipedia.org|111
2026-05-19|12:05:01|www.rfi.fr|44
2026-05-19|12:05:01|www.bbc.com|26
2026-05-19|12:05:01|www.amazon.com|26
2026-05-19|12:05:01|www.microsoft.com|29
2026-05-19|12:05:01|www.cloudflare.com|8
2026-05-19|12:05:01|www.github.com|127
2026-05-19|12:06:01|www.google.com|479
2026-05-19|12:06:01|www.youtube.com|696
2026-05-19|12:06:01|www.facebook.com|242
2026-05-19|12:06:01|www.wikipedia.org|109
2026-05-19|12:06:01|www.rfi.fr|494
2026-05-19|12:06:01|www.bbc.com|692
2026-05-19|12:06:01|www.amazon.com|131
2026-05-19|12:06:01|www.microsoft.com|268
2026-05-19|12:06:01|www.cloudflare.com|638
2026-05-19|12:06:01|www.github.com|801
2026-05-19|12:07:01|www.google.com|83
2026-05-19|12:07:01|www.youtube.com|84
2026-05-19|12:07:01|www.facebook.com|508
2026-05-19|12:07:01|www.wikipedia.org|498
